user_id,playlist_id,playlist_name,list_tracks
344566412,560251410,M!x,"[331234167, 331559936, 32475369, 346445162, 334846581, 114707512, 59635390, 139976471, 315678582, 181147388, 316272072, 219774963, 349977007, 321483811, 225372513, 242805817, 92641716, 270952349, 335764197, 326790891, 345071694, 336387333, 358617368, 364051262, 348943133, 346412741, 88834821, 589913577, 146401340, 585023010, 138090589, 279971941, 316380207, 395842179, 178250612, 425100546, 428084994, 433967046, 206193142, 218230580, 401011455, 303862107, 146739748, 5868680, 9142680, 302804979, 323612890, 317276017, 474916722, 248893144, 389460222, 283340461, 292763976, 142147632, 290687454, 273863730, 69682220, 248358403, 592917063, 334633271, 405250893, 685062133, 531615555, 337807668, 350818966, 299058586, 283411399, 422819346, 271254022, 639711642, 467558952, 570424254, 454348008, 301653699, 227388471, 659509157, 174408910, 223228432, 68424646, 662895761, 250711755, 289829014, 248310182, 271004119, 45841437, 663771779, 618163653, 248980770, 312571551, 429417078, 498988323, 6239647, 766856572, 35717987, 1160446423, 1100694958, 595487412, 270529358, 463684437, 1349367448, 1350645310, 1357006624, 636805647, 627461883, 834550447]"
344566412,557079945,Issa,"[177466756, 59635390, 327341189, 344092275, 339933901, 292822018, 350699767, 337008622, 294088030, 239985436, 175326483, 328333863, 570424254, 174408910, 45841437, 280439760, 242805817, 422819346, 531682710, 342453092, 434711583, 818185363, 60047153, 636805647]"
344566412,483456880,Sonoma,"[250601769, 259550436, 93740137, 172308646, 231697520, 188385597, 233166633, 622067220, 278027701, 78902247, 302538114, 442090008, 175515765, 262492629, 621149157, 294649777, 232963570, 292381420, 220257269, 345983175, 269050693, 207355991, 197942335, 319368204, 171855082, 118414121, 197945335, 83952640, 108710632, 209916271, 235238132, 304014067, 760202062, 851954650, 207167016, 522864330, 1096546162, 265655511, 186709830, 250021945, 208260764, 201905939]"
1171583170,1508481040,Untitled Playlist,[]
1162029283,1524736348,BEST OF ALEX DA KIDD,"[1347068443, 1369460965, 1352715562, 1370148595]"
114839685,57965171,ييق,"[93298619, 106594307, 100099410, 49213629, 54340150, 51634806, 71118744]"
114839685,57965167,ض,[54340150]
114839685,57955368,خ,[]
114839685,57954914,لل,[]
114839685,57954909,ااا,[51634806]
114839685,57953758,حبيبي,[71118744]
114839685,52435990,نىى,[71118744]
114839685,52435962,اغاني,[159614073]
712966711,1489281202,wow,"[255766429, 1036992532]"
712966711,1373829616,drill,"[1134495169, 646559379, 1106844694, 1056911326, 1150604047, 911125864, 279440940, 1146415903, 1023925345, 1138595893, 923454988, 1095753865, 1055334940, 386955566, 996827089, 1105527004, 831279145, 1153230376, 1119295903, 1176620074, 1177166806, 1128320893, 1207755235, 1187525644]"
712966711,965375650,mintt songs,"[299930376, 243923065, 280774403, 378658958, 329400338]"
827437720,1215495286,uni,"[772596034, 954843103, 929656615, 907585585, 920879578, 954867082, 902191222, 907808281, 966774802, 170875304, 925350076, 959063068, 908702776, 861999814, 953962561, 765641743, 916562936, 778991062, 865294567, 774193420, 931537510, 695565622, 209727969, 904364602, 949304449]"
233556933,393303284,omfg...💃💞,[178220277]
233556933,369732791,ياااا ناس 😍💙,[]
233556933,360129298,trqvesures,[165457198]
233556933,351302076,bum bum tam tam,[]
233556933,347918149,بحتاجلك وتحتاجلي 💚💚💜,[102779452]
233556933,347918144,سبها بظروفهاا,[54820626]
233556933,347918134,بحار ..بلاك تيما 💃💃,[]
233556933,347918122,يااا برنس الليالي 💃💃🚗,[202282854]
233556933,347174109,طب شحط محط,[280920351]
233556933,347174101,ماهر زين,[104552506]
233556933,347174096,واحشنا ياا رسول الله,[78695971]
233556933,346152757,ايام بتسرقنا💔,[119906055]
233556933,345561569,Rather Be feat ..💃💜,[123173738]
233556933,345180068,بحبك يا صاحبي 💃💃,[265355779]
233556933,345074364,whsile,[87181680]
233556933,344953553,خلينا نشوفك 💃💃💜,[]
233556933,344766572,خلينااا نشوفك ....عمرو ديااب💃💚💜,[]
233556933,344766562,جرراليي ايه ...💜💚,[]
233556933,344623774,معاااك قلبي 💚💛,[]
233556933,344623755,تملي معاك ....عمرو ديااب 💜👋,[]
233556933,344623744,انا عايش ومش عايش عمرو ديااب ...💃💗,[215253759]
233556933,344623711,قمرين ...عمرو ديااب 💜💃,[93903960]
233556933,344527361,يلاااا يلااااااا ..🙌💃,[172762215]
233556933,344527352,معدي الناس ....عمرو دياااب 💚💃✌,[]
233556933,344128912,fire works ..katy perry,[118497625]
233556933,344128898,uptown funk,[187855617]
233556933,344128881,wreaking ball,[]
233556933,344128869,only girl ...in the world,[172134317]
233556933,344128858,nayer,[]
233556933,344128844,dark horse,[144152078]
233556933,344128835,bad romance ..💃💃,[78358819]
233556933,344128829,fair away ..💚,[153229791]
233556933,344128824,black window ...💃💜,[]
233556933,344128813,ميستهلوشييي...😒👊,[160866930]
233556933,343870263,toka toka,[181074939]
233556933,343858915,toka toka,[130758080]
233556933,343858909,toka toka,[181074939]
233556933,343858903,Babmoo,[71254019]
233556933,343858894,feel the magic in the Air,[181833185]
233556933,343858875,pes,[33354917]
233556933,343858868,sun is up,[73529984]
233556933,343858857,alex stan,[65716639]
233556933,343670325,انا زيك,[107415373]
233556933,343670322,بحبك ياا سارة 😂😂💃💃,[182978396]
233556933,343670134,toka toka,[130758080]
233556933,335570323,"تتر ""دلع بنات "" عزيزة",[160249090]
233556933,335570321,نهاية واحدة ... وائل جسار ❤,[208801408]
233556933,335570312,pes 2013,[108371816]
233556933,335570291,Daspacito 🐸💃,[191477804]
233556933,334788926,الناس العزاز 💔,[]
233556933,334788908,مشااعر ... شيرين ❤,[]
233556933,334588294,the five,[202202277]
233556933,334588284,ادي اللي في بالي ... محمد حماقي ❤,[63695308]
233556933,334588097,نفسي ابقا جنبو ... محمد حماقي,[58089738]
233556933,333420720,dance,[312873574]
233556933,333420717,dance,[312873574]
233556933,308930725,بتناديني تاني ليه,[59894696]
233556933,308930722,زوقه زقه,[284788977]
233556933,308930711,كده يا قلبي,[]
233556933,289240298,let it go,[124267575]
233556933,289240295,bad blood,[221451263]
233556933,289240286,burn Ellile goulding,[]
233556933,289240242,let it go,[129712772]
233556933,286835271,worth live,[197566166]
233556933,284232679,هيجنني,[]
233556933,284231269,بوي باند الصحاب,[192025712]
233556933,284231240,زاب ثروت اغنية وشوش,[219527012]
233556933,284231204,ورا الشاشة زاب ثروت,[249328886]
233556933,284231168,اغنية دخان زاب ثروت,[295586058]
233556933,284231086,زاب ثروت ..... مين السبب,[]
233556933,281812894,اغنية نور,[294649450]
233556933,275819783,loka,[]
233556933,275819747,boka,[125136395]
233556933,270771596,طب شحط محط,[]
233556933,259847713,iphone,[131660378]
233556933,259847701,iphone,[223208265]
233556933,259847698,wakaa waka,[125279597]
233556933,259847691,اي هبل,[103033049]
233556933,259827348,عمر وسلوي,[168922784]
233556933,251588904,الكبير اوي,[157375288]
233556933,249819471,اي هبل,[109482622]
233556933,249819454,vego vego,"[240071386, 158672713]"
233556933,248516495,boom bomm pow,[44095722]
233556933,246311531,اغسل مواعين,[208407472]
233556933,242640052,ta ka lali (#^.^#),[202463471]
233556933,242640048,اديني حنان,[]
233556933,237721953,يلا بنا نعيش,[154472082]
233556933,237721918,Elwad aluo,[216551987]
233556933,237721872,من غيرك مش هكمل,[220861582]
233556933,237721859,بوت // شارموز,[]
233556933,237711625,سالت كل المجروحين,[162448787]
233556933,237711615,البنات بناتي,[269574156]
233556933,235913238,ميستهلوشي,[160866930]
233556933,235913231,انتا فاعل خير,[211932703]
233556933,235913220,مربوط باستيك,[]
233556933,235913217,هشرب حشيش,[191262752]
233556933,235913208,مسالتش علي خالتك ليه ؟؟,[152822761]
233556933,234494496,يعني ايه بيرق صوتي لماباجي اكلمك,[111611308]
233556933,234494437,sooory,[]
88607582,1136658763,أذكار الصباح,[28202761]
88607582,558075075,اسلاميات,[209561606]
88607582,337248704,أحمد مكي,[]
88607582,337141992,نيكول سابا,[187347163]
88607582,284999758,تفائل,"[158438504, 179427439, 86434994, 134777835, 280108089, 37492059, 149152296]"
88607582,219864657,English songs,"[11810666, 166939846]"
88607582,215390646,اسامه الهادي,"[137945476, 140466646, 175813195, 205411333]"
88607582,209576916,عمرو دياب,[]
88607582,208014101,اسماء الله الحسنى,"[56816829, 100652079, 50698158, 107560466, 41071240, 29905526]"
88607582,205573169,احمد مكي,[]
88607582,203931990,مي عبد العزيز,"[71400040, 103801118, 234365911, 71398406, 140561876, 197888544]"
88607582,197713738,شيرين,[]
88607582,192088207,MTM,"[208407472, 239092894, 208561300]"
88607582,186270346,غفرانك,"[93932290, 108667999, 187418926, 160422689, 208166906, 107047969, 73466763, 140561876]"
88607582,185408169,بوي باند,"[230064706, 160567900, 192025712]"
88607582,171969537,remax English,"[119198636, 132249761, 159665588, 193270670, 169844692, 193270673, 236313690, 236943184, 225307086]"
88607582,52309940,axeer studio,"[151381134, 144352752, 144350337, 143542631, 140184874, 93664800, 113648073, 140180493, 169620947, 208166906]"
88607582,43189641,كوكتيل,"[151325214, 55619650, 86595364, 94037831, 207610363, 63593814, 166216787, 193270673, 160567900, 162186564]"
278655997,618212478,Gospel,"[59095432, 80282141, 109405715, 46727962, 117081141, 29509100, 24579907, 134293789, 595546650, 280115152, 124728102, 28953137, 320795736, 460774314, 833357068, 795737812]"
278655997,287790583,Dânia,"[296399282, 251278307, 301295860, 13285348, 303166696, 301191193, 299183494, 229491692, 281216737, 127962470, 267620611, 26126513, 93733834, 180942159, 287041034, 236920362, 273780304, 323300880, 272881676, 328500417, 335489900, 330196484, 336346282, 273122725, 343406281, 349564941, 314441421, 354664757, 342994930, 416152470, 408665157, 358991738, 331228422, 441396579, 76277243]"
113721056,1445904181,Hip-hop,"[775476772, 588351576, 1212354838, 1115806915, 768755506, 92047586, 1269616075, 1210404277, 1128481357, 1220245618, 1216523302, 684571720, 51331632, 699206446, 773814112, 770059102, 1121648854, 895636834, 448839399, 455122884, 964156921, 170009274, 767745691, 619076787, 371818226, 315609685, 411670497, 1036887274, 301653699, 498276453, 823176574, 1099939945, 1228688464, 509113785, 647628186, 770347582, 814758499, 428565831, 1022005786, 439555917, 469589724, 658272458, 1241128426]"
113721056,1439550178,DANCE,"[155049751, 129422184, 226448128, 84394300, 295167319, 1263283870, 4864081, 296848573, 223078149, 135450233, 249051296, 181749728, 117472832, 166197359, 244894351, 1223896540, 172989719, 213809593, 1191438880, 279969087, 1246740487, 376833389, 33991476, 271112529, 123500362, 260848543, 72232782, 230598023, 263046771, 342944341, 220414722, 119727094, 211054446, 283592139, 164145389, 503613054, 296252206, 1211979013, 117449771, 1267843318, 224446916, 123087567, 3699385, 134996148, 371232488, 177823373, 248851103, 66265113, 224347279, 61225832, 846639493, 302600241, 647628186, 302851959, 393454548, 103033049, 192032277, 113736293, 254889603, 260370107, 230155983, 162971007, 190589434, 136010052]"
113721056,1390466815,Related tracks: بغيت وياما حسيت,"[154070985, 470619861, 167523183, 490123941, 208345058, 532922673, 1074448891, 928028971, 977479393, 349250779]"
113721056,1374946837,Alexi Blue,"[888864187, 302738496, 694584772, 58831841, 225076855, 979482721, 170230915, 215764028, 267620611, 254889603, 329738801, 340009161, 642851523, 292161955, 318960814, 302851959, 597923712, 321637015, 405953361, 255278708, 647636937, 466865100, 204740608, 332239193, 1079006734, 162971007, 461337420, 176225302, 113333302, 836703445, 276962559, 412763676, 299183494, 584724021, 85513568, 1022005786, 266958434, 310706494, 273026125, 1136186902, 587979555, 243711468, 993809560, 311066752, 342403487, 260370107, 447245325, 411670497, 298470320]"
113721056,80235197,new,"[81619639, 468306273, 377721488, 162696219, 803408497, 239073950, 332433221, 470619861]"
513321723,1242921595,Car,"[902111647, 293644534, 415932711, 915264142, 302958036, 800288470, 676839582, 797646235, 977567725, 826996015, 657974210, 741281629, 877757575, 1023092713, 611109147, 947115832, 1016366452, 333232722, 417254079, 846382291, 136796746, 165854524, 911567929, 606002187, 337971600, 893127532, 778546771, 608254059, 1050476818, 831395578, 687285916, 954867904, 945818644, 42488059, 1075313263, 250696687, 503866509, 623141859, 827756689, 115206065, 350629771, 407465214, 641083998, 798027934, 297113268, 462687882, 216496141, 768942742, 531649557, 183138973, 1091330653, 1084623151, 1094319280, 702071404, 411996798, 288031043, 810413629, 997024111, 1104271747, 1103062993, 1043990536, 230793708, 127497223, 1116314365, 496812828, 1068341020, 945088201, 1082126197, 181074939, 1125869917, 1136610631, 141093099, 79573250, 1151566231, 797605096, 655408805, 673327709, 96953597, 501998859, 692264608, 172592464, 1162747171, 964277569, 1075666138, 887061187, 373383650, 153090376, 285109879, 392564556, 303295363, 1193818432, 1232277769, 188981651, 210773271, 1035680062, 1269120889, 486411546, 248552622, 50931588, 132658692]"
513321723,953937190,топ,"[496812030, 565322724, 714120673, 118311514, 598417551, 722533303, 785534356, 590594076, 420189276, 833126188, 247069997, 783257371, 731970076, 731972317, 715644952, 828568654, 687576079, 860588563, 690813667, 869777593, 822946486, 16686208, 871501129, 888379060, 341192650, 331943987, 867838207, 103600200, 119514196, 842734576, 473486160, 741073894, 839094508, 728534038, 911314843, 304458168, 794083774, 825924070, 763788265, 135521510, 264056717, 340041001, 867855403, 293644534, 700133635, 915033274, 913113697, 793693054, 774576190, 32540806, 228198777, 577548483, 887061187, 488019726, 165118445, 16454693, 293423261, 269601845, 146119617, 465192192, 889403554, 916270838, 865884055, 665766689, 863371033, 928208647, 928208362, 928208596, 928208533, 928207879, 928210924, 916270043, 902824522, 638871660, 803806669, 541248555, 760207525, 327955480, 731970889, 213818761, 565798683, 909730915, 940915210, 251301198, 211327809, 295684363, 231589843, 408583320, 901832428, 744543034, 58566997, 899062102, 713736769, 356744939, 652916237, 948987838, 716296678, 857226820, 948948907, 726972064, 790942570, 914927074, 560074020, 334621981, 323913864, 323914329, 835623184, 547447299, 953686783, 1040115, 894781114, 800642068, 740523055, 847259131, 879511213, 859282117, 510876216, 385463708, 485950995, 668522708, 715313998, 833622106, 907372939, 464246367, 860167255, 185990635, 970380253, 756648793, 631426443, 720054184, 562050021, 973411825, 969437038, 785308123, 982202479, 478198584, 957266212, 627657138, 981693895, 953486122, 918280930, 465465825, 646526268, 952346809, 974441791, 982838773, 978865942, 338937314, 407609949, 950253946, 974742928, 947443054, 157671540, 679587188, 244292669, 962606245, 995196235, 858781468, 236118403, 799868779, 992332279, 341757235, 400469991, 614533296, 406992777, 648504020, 720054136, 995408212, 720054148, 1005031216, 266168405, 226728956, 529724304, 923437978, 1002034873, 901207948, 710854651, 879396190, 803109022, 981909658, 637945875, 538161759, 886148863, 324882801, 195245910, 516114456, 467876808, 746236933, 868880995, 219983358, 656414807, 935029480, 795355858, 1005085864, 706355083, 972595828, 930800704, 1006870792, 412817943, 557740377, 871715317, 877757575, 648749618, 333782192, 894435301, 680238833, 890356381, 971729623, 1020624199, 981907369, 985526140, 680475578, 924069961, 1028566198, 840190117, 1016366452, 1010362309, 1023858460, 1030646590, 1030646545, 1028562994, 810375274, 1010735626, 1011064597, 1020624223, 1034462563, 971730034, 1015956922, 520229184, 937063543, 1038090535, 540858639, 576140697, 608282904, 499854672, 523487166, 553332006, 1039455388, 284652818, 221962122, 1038036166, 1020614980, 573419466, 165854524, 669635435, 1039454275, 1004065438, 875963434, 762650305, 762650284, 1030444564, 920209288, 1033925758, 769927681, 1048374400, 1045367104, 1033479229, 674050883, 463620192, 1006888510, 758643001, 1011842500, 945638515, 828453532, 1031948437, 1043855476, 831395578, 236618205, 246841310, 1057535071, 1056935629, 1058634556, 520229220, 977665876, 210219627, 618480936, 1045454653, 345924389, 1039473499, 954867904, 1061719195, 1064300206, 720259198, 794465083, 1041092257, 370845038, 1071184189, 1071039727, 292569708, 663142190, 1075313290, 1075313263, 1048850362, 947438209, 845072506, 1075316851, 302318234, 761060851, 947442709, 421905588, 646355295, 726442360, 1054000975, 1056913915, 864363973, 677221332, 1048403269, 1048403587, 1048403827, 854347501, 1025522392, 1079765653, 408924000, 916606934, 644166453, 961009315, 1074273961, 1046397685, 5794919, 1077028366, 1084118689, 1084127422, 884636053, 1088299687, 1085762725, 41667816, 1030440898, 221109407, 1092228256, 615169566, 579981318, 292569702, 947442379, 1092354328, 1092385375, 900040957, 523486779, 590483379, 213587995, 544917918, 1095869491, 531636711, 394538043, 620678988, 1070008390, 1093792756, 1094565814, 1091298064, 760132207, 915114403, 571966989, 733572226, 933067135, 976056271, 1109133517, 1022657518, 1109123617, 1081969213, 1084797877, 1059592708, 743082943, 1051866325, 282444006, 356470292, 713462755, 1030444579, 492853296, 836960578, 1109478154, 27573604, 854278222, 974466862, 894760012, 476097657, 830058781, 382988450, 1025819983, 425651898, 1120236067, 1126149310, 1070859532, 461164791, 715497946, 879274015, 1089440902, 219590176, 1127517883, 66406687, 248646040, 1131419488, 239658339, 1124058913, 1133829268, 1134206893, 1097811064, 888258106, 1110396244, 844670803, 1112323627, 1137994978, 1137990844, 42778167, 1136857705, 1060680367, 1141927297, 1141927129, 1139771572, 141973359, 1044169423, 343434879, 1137988717, 1044805267, 1144594432, 645491751, 362074898, 1145778094, 1145778634, 1122200428, 1145778409, 58877839, 866324017, 1145778322, 769760386, 1151753113, 942947971]"
